SettlementDate,SettlementPeriod,NetImbalanceVolume
19-04-2023,44,96.0222
19-04-2023,45,-16.8389
19-04-2023,46,73.7476
19-04-2023,47,-101.66201
19-04-2023,48,346.5794
20-04-2023,1,105.347
20-04-2023,2,-4.1219
20-04-2023,3,131.7795
20-04-2023,4,191.6946
20-04-2023,5,-274.52753
20-04-2023,6,-457.23102
20-04-2023,7,-425.4333
20-04-2023,8,-293.7767
20-04-2023,9,-218.04189
20-04-2023,10,-289.6379
20-04-2023,11,-55.2163
20-04-2023,12,-142.09772
20-04-2023,13,390.1375
20-04-2023,14,642.1706
20-04-2023,15,654.3596
20-04-2023,16,539.4073
20-04-2023,17,114.8551
20-04-2023,18,-179.0912
20-04-2023,19,219.64342
20-04-2023,20,-6.5145
20-04-2023,21,14.8311
20-04-2023,22,-541.2511
20-04-2023,23,-301.01913
20-04-2023,24,-508.0679
20-04-2023,25,-334.853
20-04-2023,26,-285.0954
20-04-2023,27,20.32831
20-04-2023,28,-84.60961
20-04-2023,29,-182.33679
20-04-2023,30,-229.0898
20-04-2023,31,-183.8633
20-04-2023,32,-92.7955
20-04-2023,33,-145.2686
20-04-2023,34,151.1809
20-04-2023,35,312.9309
20-04-2023,36,92.1974
20-04-2023,37,115.1315
20-04-2023,38,476.4862
20-04-2023,39,534.5401
20-04-2023,40,583.2585
20-04-2023,41,575.3061
20-04-2023,42,454.9828
20-04-2023,43,200.8988
20-04-2023,44,-40.45191
20-04-2023,45,58.6464
20-04-2023,46,-332.2673
20-04-2023,47,-162.7029
20-04-2023,48,-103.4379
21-04-2023,1,-150.98251
21-04-2023,2,-191.0968
21-04-2023,3,-218.68861
21-04-2023,4,-101.18529
21-04-2023,5,113.6821
21-04-2023,6,93.8603
21-04-2023,7,38.1145
21-04-2023,8,17.4922
21-04-2023,9,264.6492
21-04-2023,10,-133.48839
21-04-2023,11,181.9632
21-04-2023,12,152.0965
21-04-2023,13,130.864
21-04-2023,14,472.8836
21-04-2023,15,71.3371
21-04-2023,16,80.6938
21-04-2023,17,52.6614
21-04-2023,18,25.5333
21-04-2023,19,56.6275
21-04-2023,20,56.1081
21-04-2023,21,-297.89337
21-04-2023,22,-14.4687
21-04-2023,23,368.0079
21-04-2023,24,448.22202
21-04-2023,25,347.5007
21-04-2023,26,-86.18213
21-04-2023,27,136.5316
21-04-2023,28,-159.04977
21-04-2023,29,-4.16884
21-04-2023,30,-95.03125
21-04-2023,31,-254.15923
21-04-2023,32,-425.02832
21-04-2023,33,-134.5384
21-04-2023,34,-90.6627
21-04-2023,35,43.2709
21-04-2023,36,-64.52821
21-04-2023,37,168.5981
21-04-2023,38,144.1549
21-04-2023,39,65.2021
21-04-2023,40,-15.018
21-04-2023,41,211.6973
21-04-2023,42,315.4653
21-04-2023,43,424.3939
21-04-2023,44,-27.0918
21-04-2023,45,-15.3825
21-04-2023,46,-107.9547
21-04-2023,47,-6.76009
21-04-2023,48,-81.7251
22-04-2023,1,-202.91289
22-04-2023,2,-198.81139
22-04-2023,3,-128.14459
22-04-2023,4,16.74549
22-04-2023,5,-224.99197
22-04-2023,6,-285.64297
22-04-2023,7,-158.69719
22-04-2023,8,-301.9278
22-04-2023,9,-224.98698
22-04-2023,10,-245.98679
22-04-2023,11,-20.68788
22-04-2023,12,-153.2883
22-04-2023,13,-313.82297
22-04-2023,14,-7.1168
22-04-2023,15,-113.52811
22-04-2023,16,-78.84101
22-04-2023,17,-1.09601
22-04-2023,18,128.9648
22-04-2023,19,-97.6169
22-04-2023,20,-147.45392
22-04-2023,21,-321.0664
22-04-2023,22,-578.0776
22-04-2023,23,-505.7033
22-04-2023,24,-282.8887
22-04-2023,25,-244.4798
22-04-2023,26,-293.1855
22-04-2023,27,-220.89351
22-04-2023,28,6.2322
22-04-2023,29,264.0187
22-04-2023,30,261.2276
22-04-2023,31,406.4336
22-04-2023,32,99.4021
22-04-2023,33,56.4246
22-04-2023,34,61.4317
22-04-2023,35,86.8502
22-04-2023,36,156.3502
22-04-2023,37,66.2326
22-04-2023,38,193.8268
22-04-2023,39,141.2332
22-04-2023,40,107.4716
22-04-2023,41,16.9824
22-04-2023,42,116.0151
22-04-2023,43,198.167
22-04-2023,44,-23.5222
22-04-2023,45,-38.1423
22-04-2023,46,-149.6096
22-04-2023,47,-31.5177
22-04-2023,48,85.7909
23-04-2023,1,26.5716
23-04-2023,2,153.0386
23-04-2023,3,61.9364
23-04-2023,4,140.3469
23-04-2023,5,91.9286
23-04-2023,6,214.2776
23-04-2023,7,117.2756
23-04-2023,8,44.1547
23-04-2023,9,308.8005
23-04-2023,10,41.30159
23-04-2023,11,91.80049
23-04-2023,12,117.65749
23-04-2023,13,224.1257
23-04-2023,14,90.2294
23-04-2023,15,-56.0765
23-04-2023,16,44.7226
23-04-2023,17,52.2398
23-04-2023,18,142.5384
23-04-2023,19,202.7583
23-04-2023,20,227.7497
23-04-2023,21,318.90802
23-04-2023,22,250.5675
23-04-2023,23,53.9006
23-04-2023,24,331.76318
23-04-2023,25,510.63138
23-04-2023,26,475.9514
23-04-2023,27,190.6162
23-04-2023,28,40.8522
23-04-2023,29,111.61959
23-04-2023,30,42.6799
23-04-2023,31,-28.3166
23-04-2023,32,-61.1056
23-04-2023,33,-147.6027
23-04-2023,34,-318.1998
23-04-2023,35,-147.8983
23-04-2023,36,28.10369
23-04-2023,37,-46.4852
23-04-2023,38,105.64739
23-04-2023,39,-60.9303
23-04-2023,40,38.9708
23-04-2023,41,-55.2678
23-04-2023,42,-256.2663
23-04-2023,43,-137.10188
23-04-2023,44,20.54369
23-04-2023,45,-57.0912
23-04-2023,46,-64.5939
23-04-2023,47,-41.3414
23-04-2023,48,143.517
24-04-2023,1,-30.6498
24-04-2023,2,-129.2583
24-04-2023,3,-206.7333
24-04-2023,4,31.025
24-04-2023,5,-91.3622
24-04-2023,6,-193.425
24-04-2023,7,-216.9043
24-04-2023,8,-132.5146
24-04-2023,9,187.0424
24-04-2023,10,182.4109
24-04-2023,11,50.48569
24-04-2023,12,37.8174
24-04-2023,13,98.5446
24-04-2023,14,311.9928
24-04-2023,15,264.1176
24-04-2023,16,402.22842
24-04-2023,17,386.4845
24-04-2023,18,58.3715
24-04-2023,19,-358.7227
24-04-2023,20,-159.0487
24-04-2023,21,-240.7252
24-04-2023,22,-301.4085
24-04-2023,23,-447.26102
24-04-2023,24,-271.7021
24-04-2023,25,44.44671
24-04-2023,26,32.2656
24-04-2023,27,-168.1116
24-04-2023,28,-48.98862
24-04-2023,29,-78.9971
24-04-2023,30,-131.59651
24-04-2023,31,-226.3328
24-04-2023,32,-307.2736
24-04-2023,33,-395.9655
24-04-2023,34,88.14349
24-04-2023,35,99.9926
24-04-2023,36,-49.51974
24-04-2023,37,-60.5103
24-04-2023,38,-1.6115
24-04-2023,39,170.7327
24-04-2023,40,64.47
24-04-2023,41,174.3722
24-04-2023,42,160.767
24-04-2023,43,42.1667
24-04-2023,44,-247.3751
24-04-2023,45,-5.8044
24-04-2023,46,-226.434
24-04-2023,47,-604.3335
24-04-2023,48,-464.305
25-04-2023,1,-333.7007
25-04-2023,2,-485.1766
25-04-2023,3,-277.4875
25-04-2023,4,51.6737
25-04-2023,5,-64.9464
25-04-2023,6,77.2095
25-04-2023,7,-96.0006
25-04-2023,8,-149.3094
25-04-2023,9,7.0937
25-04-2023,10,-68.3592
25-04-2023,11,0.5332
25-04-2023,12,131.5489
25-04-2023,13,76.0374
25-04-2023,14,452.4942
25-04-2023,15,-59.76781
25-04-2023,16,49.6881
25-04-2023,17,-88.38609
25-04-2023,18,-405.0118
25-04-2023,19,-479.8598
25-04-2023,20,-351.1813
25-04-2023,21,-304.56802
25-04-2023,22,-123.89591
25-04-2023,23,-44.83381
25-04-2023,24,-54.13291
25-04-2023,25,-566.5275
25-04-2023,25,-566.5275
25-04-2023,26,-419.4208
25-04-2023,27,-993.3831
25-04-2023,28,-1252.3351
25-04-2023,29,-1067.7354
25-04-2023,30,-882.8136
25-04-2023,31,-420.4912
25-04-2023,32,-331.4301
25-04-2023,33,-516.3613
25-04-2023,34,-362.4677
25-04-2023,35,-398.6514
25-04-2023,36,-487.1644
25-04-2023,37,-529.9443
25-04-2023,38,17.86009
25-04-2023,39,69.7485
25-04-2023,40,-5.966
25-04-2023,41,50.0886
25-04-2023,42,300.0596
25-04-2023,43,266.722
25-04-2023,44,88.9415
25-04-2023,45,293.0288
25-04-2023,46,-117.2909
25-04-2023,47,-67.21172
25-04-2023,48,-305.5712
26-04-2023,1,-117.95089
26-04-2023,2,-36.9318
26-04-2023,3,-222.12788
26-04-2023,4,-124.24451
26-04-2023,5,-154.7967
26-04-2023,6,-275.6045
26-04-2023,7,-164.4874
26-04-2023,8,-221.1861
26-04-2023,9,-88.6514
26-04-2023,10,-61.6991
26-04-2023,11,70.5494
26-04-2023,12,150.0509
26-04-2023,13,44.1435
26-04-2023,14,346.9899
26-04-2023,15,132.0466
26-04-2023,16,68.3391
26-04-2023,17,-51.73169
26-04-2023,18,-57.9129
26-04-2023,19,-4.46441
26-04-2023,20,-116.18632
26-04-2023,21,-338.3512
26-04-2023,22,-493.3745
26-04-2023,23,-451.4639
26-04-2023,24,-400.4955
26-04-2023,25,-165.204
26-04-2023,26,-390.17932
26-04-2023,27,-195.5366
26-04-2023,28,-108.4529
26-04-2023,29,-304.53662
26-04-2023,30,-389.3302
26-04-2023,31,-684.9345
26-04-2023,32,-348.148
26-04-2023,33,-268.5333
26-04-2023,34,-174.5332
26-04-2023,35,-205.88622
26-04-2023,36,-170.7544
26-04-2023,37,-122.99591
26-04-2023,38,-243.1914
26-04-2023,39,-31.44182
26-04-2023,40,-31.2169
26-04-2023,41,-129.54549
26-04-2023,42,3.3231
26-04-2023,43,-63.129
26-04-2023,44,64.397
26-04-2023,45,296.1341
26-04-2023,46,17.3323
26-04-2023,47,76.5083
26-04-2023,48,-169.84831
27-04-2023,1,-51.52081
27-04-2023,2,44.6194
27-04-2023,3,105.25281
27-04-2023,4,122.171
27-04-2023,5,-52.0582
27-04-2023,6,-81.4
27-04-2023,7,-123.42231
27-04-2023,8,-32.94441
27-04-2023,9,-182.98842
27-04-2023,10,-151.9484
27-04-2023,11,-236.9934
27-04-2023,12,-201.13
27-04-2023,13,-201.83229
27-04-2023,14,44.3423
27-04-2023,15,-288.44818
27-04-2023,16,-121.42499
27-04-2023,17,54.5456
27-04-2023,18,-33.7771
27-04-2023,19,147.321
27-04-2023,20,340.4441
27-04-2023,21,110.2204
27-04-2023,22,95.9697
27-04-2023,23,-43.76
27-04-2023,24,-306.8833
27-04-2023,25,-405.298
27-04-2023,26,-810.5994
27-04-2023,27,-571.8572
27-04-2023,28,-759.0755
27-04-2023,29,-917.5209
27-04-2023,30,-329.2672
27-04-2023,31,-275.5116
27-04-2023,32,134.7056
27-04-2023,33,265.5383
27-04-2023,34,42.5056
27-04-2023,35,265.1715
27-04-2023,36,343.17413
27-04-2023,37,332.365
27-04-2023,38,309.68027
27-04-2023,39,610.71606
27-04-2023,40,629.0782
27-04-2023,41,602.1918
27-04-2023,42,498.5525
27-04-2023,43,-47.50069
27-04-2023,44,128.1253
27-04-2023,45,233.1822
27-04-2023,46,460.6692
27-04-2023,47,333.4203
27-04-2023,48,608.2737
28-04-2023,1,375.1188
28-04-2023,2,235.7968
28-04-2023,3,-1.6131
28-04-2023,4,34.2215
28-04-2023,5,-37.4209
28-04-2023,6,57.6103
28-04-2023,7,199.3915
28-04-2023,8,265.7326
28-04-2023,9,105.7292
28-04-2023,10,224.3995
28-04-2023,11,257.9434
28-04-2023,12,-98.38851
28-04-2023,13,85.2545
28-04-2023,14,361.7712
28-04-2023,15,307.3343
28-04-2023,16,766.2057
28-04-2023,17,694.684
28-04-2023,18,630.3141
28-04-2023,19,639.848
28-04-2023,20,560.6867
28-04-2023,21,279.9072
28-04-2023,22,528.0938
28-04-2023,23,426.5517
28-04-2023,24,731.551
28-04-2023,25,673.2279
28-04-2023,26,455.4749
28-04-2023,27,298.6001
28-04-2023,28,176.0841
28-04-2023,29,82.9335
28-04-2023,30,70.9838
28-04-2023,31,7.17699
28-04-2023,32,71.4166
28-04-2023,33,206.8675
28-04-2023,34,256.5752
28-04-2023,35,-20.8133
28-04-2023,36,5.8698
28-04-2023,37,-63.0475
28-04-2023,38,-6.8468
28-04-2023,39,-149.414
28-04-2023,40,-148.4882
28-04-2023,41,-46.0027
28-04-2023,42,-20.4536
28-04-2023,43,-40.2605
28-04-2023,44,-76.7082
28-04-2023,45,41.04211
28-04-2023,46,13.2147
28-04-2023,47,-34.2033
28-04-2023,48,75.7751
29-04-2023,1,7.6876
29-04-2023,2,-1.1975
29-04-2023,3,-54.6957
29-04-2023,4,62.3916
29-04-2023,5,111.2632
29-04-2023,6,37.46661
29-04-2023,7,-72.549
29-04-2023,8,33.49749
29-04-2023,9,-1.0926
29-04-2023,10,-29.41281
29-04-2023,11,17.0493
29-04-2023,12,-104.15771
29-04-2023,13,-108.47079
29-04-2023,14,-73.37429
29-04-2023,15,-114.70881
29-04-2023,16,-88.54059
29-04-2023,17,1.4859
29-04-2023,18,-9.27231
29-04-2023,19,121.7666
29-04-2023,20,-97.79999
29-04-2023,21,5.0668
29-04-2023,22,-109.32219
29-04-2023,23,-69.7473
29-04-2023,24,-223.0086
29-04-2023,25,-294.9615
29-04-2023,26,-231.5417
29-04-2023,27,-213.34001
29-04-2023,28,-219.6368
29-04-2023,29,-271.4891
29-04-2023,30,-238.7354
29-04-2023,31,62.0109
29-04-2023,32,29.6211
29-04-2023,33,-85.00529
29-04-2023,34,42.7304
29-04-2023,35,30.5352
29-04-2023,36,206.9146
29-04-2023,37,213.8485
29-04-2023,38,100.7332
29-04-2023,39,-7.2572
29-04-2023,40,8.9388
29-04-2023,41,147.3751
29-04-2023,42,-38.8792
29-04-2023,43,109.49571
29-04-2023,44,18.7464
29-04-2023,45,295.8933
29-04-2023,46,231.17131
29-04-2023,47,103.5049
29-04-2023,48,233.8075
30-04-2023,1,-27.5836
30-04-2023,2,-37.5166
30-04-2023,3,8.5739
30-04-2023,4,2.55251
30-04-2023,5,-128.9333
30-04-2023,6,-257.4598
30-04-2023,7,-262.1631
30-04-2023,8,-262.6091
30-04-2023,9,-131.466
30-04-2023,10,-287.5276
30-04-2023,11,-62.7173
30-04-2023,12,-193.5821
30-04-2023,13,-26.56539
30-04-2023,14,67.53329
30-04-2023,15,-18.2918
30-04-2023,16,7.1408
30-04-2023,17,10.3318
30-04-2023,18,40.33129
30-04-2023,19,4.3487
30-04-2023,20,35.8555
30-04-2023,21,59.6276
30-04-2023,22,12.9353
30-04-2023,23,0.3083
30-04-2023,24,41.8167
30-04-2023,25,157.675
30-04-2023,26,69.6337
30-04-2023,27,-78.5056
30-04-2023,28,-192.9635
30-04-2023,29,-217.3107
30-04-2023,30,-324.8341
30-04-2023,31,-192.18909
30-04-2023,32,-431.7459
30-04-2023,33,-556.5412
30-04-2023,34,-430.5847
30-04-2023,35,-435.6944
30-04-2023,36,-426.5906
30-04-2023,37,-86.0926
30-04-2023,38,45.5959
30-04-2023,39,85.3603
30-04-2023,40,-213.337
30-04-2023,41,-62.46791
30-04-2023,42,-62.4403
30-04-2023,43,-44.3125
30-04-2023,44,-164.2054
30-04-2023,45,97.2966
30-04-2023,46,108.29099
30-04-2023,47,-160.2985
30-04-2023,48,-179.18869
01-05-2023,1,-446.3396
01-05-2023,2,-433.5704
01-05-2023,3,-255.38261
01-05-2023,4,-192.7168
01-05-2023,5,-67.29171
01-05-2023,6,-2.7483
01-05-2023,7,-149.1238
01-05-2023,8,-474.9231
01-05-2023,9,-637.1339
01-05-2023,10,-450.0271
01-05-2023,11,-267.0825
01-05-2023,12,-280.15012
01-05-2023,13,-67.8878
01-05-2023,14,1.43539
01-05-2023,15,73.5426
01-05-2023,16,-197.7423
01-05-2023,17,-214.7647
01-05-2023,18,-129.01102
01-05-2023,19,-10.3833
01-05-2023,20,-97.4687
01-05-2023,21,-127.5152
01-05-2023,22,-19.1356
01-05-2023,23,-169.6837
01-05-2023,24,70.906
01-05-2023,25,163.4415
01-05-2023,26,12.7667
01-05-2023,27,-68.2166
01-05-2023,28,-27.8985
01-05-2023,29,186.3985
01-05-2023,30,-21.1341
01-05-2023,31,81.5375
01-05-2023,32,-16.0383
01-05-2023,33,-147.7185
01-05-2023,34,-30.8672
01-05-2023,35,100.2052
01-05-2023,36,421.0912
01-05-2023,37,649.6254
01-05-2023,38,455.3547
01-05-2023,39,536.3573
01-05-2023,40,557.5322
01-05-2023,41,143.8805
01-05-2023,42,156.7786
01-05-2023,43,399.1253
01-05-2023,44,131.643
01-05-2023,45,270.628
01-05-2023,46,-86.8581
01-05-2023,47,248.7797
01-05-2023,48,-18.8659
02-05-2023,1,20.21621
02-05-2023,2,68.4454
02-05-2023,3,60.9646
02-05-2023,4,-136.5794
02-05-2023,5,-323.71652
02-05-2023,6,-533.1531
02-05-2023,7,-397.6766
02-05-2023,8,-300.3634
02-05-2023,9,-162.50542
02-05-2023,10,-278.4809
02-05-2023,11,-3.67951
02-05-2023,12,-159.7102
02-05-2023,13,-196.66652
02-05-2023,14,115.3651
02-05-2023,15,0.7732
02-05-2023,16,77.96868
02-05-2023,17,43.45198
02-05-2023,18,50.0482
02-05-2023,19,141.5069
02-05-2023,20,105.4897
02-05-2023,21,172.35718
02-05-2023,22,39.6747
02-05-2023,23,-17.0833
02-05-2023,24,-88.0802
02-05-2023,25,-123.5194
02-05-2023,25,-123.5194
02-05-2023,26,-302.9805
02-05-2023,27,-448.6304
02-05-2023,28,-487.2495
02-05-2023,29,-504.1664
02-05-2023,30,-355.1542
02-05-2023,31,-293.34488
02-05-2023,32,-398.3841
02-05-2023,33,-315.6698
02-05-2023,34,-206.7194
02-05-2023,35,-69.84271
02-05-2023,36,-4.4312
02-05-2023,37,-37.2343
02-05-2023,38,19.3133
02-05-2023,39,34.4899
02-05-2023,40,-35.0363
02-05-2023,41,79.5537
02-05-2023,42,71.8244
02-05-2023,43,157.9258
02-05-2023,44,-100.72351
02-05-2023,45,28.4944
02-05-2023,46,-164.5249
02-05-2023,47,-102.32659
02-05-2023,48,-175.4612
03-05-2023,1,-309.0214
03-05-2023,2,-401.4737
03-05-2023,3,-287.8148
03-05-2023,4,-119.0297
03-05-2023,5,-142.62138
03-05-2023,6,1.62658
03-05-2023,7,109.5416
03-05-2023,8,-201.54234
03-05-2023,9,-132.082
03-05-2023,10,-81.9042
03-05-2023,11,158.802
03-05-2023,12,92.0718
03-05-2023,13,15.9244
03-05-2023,14,403.0258
03-05-2023,15,27.95
03-05-2023,16,28.333
03-05-2023,17,-291.9969
03-05-2023,18,-501.60928
03-05-2023,19,-288.0219
03-05-2023,20,-233.9374
03-05-2023,21,-118.07311
03-05-2023,22,-218.32932
03-05-2023,23,-146.288
03-05-2023,24,-12.9
03-05-2023,25,-119.7842
03-05-2023,26,-216.8367
03-05-2023,27,-462.6945
03-05-2023,28,-601.6501
03-05-2023,29,-628.6083
03-05-2023,30,-597.6977
03-05-2023,31,-629.4918
03-05-2023,32,-570.1211
03-05-2023,33,-383.9973
03-05-2023,34,-289.2854
03-05-2023,35,-580.7219
03-05-2023,36,-749.6701
03-05-2023,37,-416.3192
03-05-2023,38,-374.53992
03-05-2023,39,-72.0206
03-05-2023,40,-64.68231
03-05-2023,41,-4.32939
03-05-2023,42,39.38749
03-05-2023,43,1.0626
03-05-2023,44,-216.0444
03-05-2023,45,-377.13202
03-05-2023,46,-285.2941
03-05-2023,47,-594.5218
03-05-2023,48,-763.7915
04-05-2023,1,-597.8574
04-05-2023,2,-305.1004
04-05-2023,3,-324.8416
04-05-2023,4,-297.6918
04-05-2023,5,-709.2871
04-05-2023,6,-456.0237
04-05-2023,7,-532.1445
04-05-2023,8,-375.7454
04-05-2023,9,-14.744
04-05-2023,10,72.2959
04-05-2023,11,304.5596
04-05-2023,12,-9.3783
04-05-2023,13,-290.3861
04-05-2023,14,-102.05689
04-05-2023,15,-348.27228
04-05-2023,16,-112.21719
04-05-2023,17,-417.2258
04-05-2023,18,-694.34985
04-05-2023,19,-411.0934
04-05-2023,20,-179.30937
04-05-2023,21,-68.66305
04-05-2023,22,-317.9587
04-05-2023,23,-609.05
04-05-2023,24,-526.34955
04-05-2023,25,-443.78577
04-05-2023,26,-422.8978
04-05-2023,27,-559.1283
04-05-2023,28,-525.22107
04-05-2023,29,101.02469
04-05-2023,30,-17.1422
04-05-2023,31,2.25077
04-05-2023,32,148.30669
04-05-2023,33,15.6979
04-05-2023,34,-36.20155
04-05-2023,35,61.9476
04-05-2023,36,29.78551
04-05-2023,37,140.87428
04-05-2023,38,76.7838
04-05-2023,39,121.2238
04-05-2023,40,59.9974
04-05-2023,41,116.5672
04-05-2023,42,149.7077
04-05-2023,43,123.2094
04-05-2023,44,-200.54893
04-05-2023,45,-123.95571
04-05-2023,46,72.8592
04-05-2023,47,-139.75761
04-05-2023,48,-129.71892
05-05-2023,1,42.40511
05-05-2023,2,122.91879
05-05-2023,3,23.0446
05-05-2023,4,-154.14508
05-05-2023,5,-307.24326
05-05-2023,6,-222.75452
05-05-2023,7,-276.31332
05-05-2023,8,-286.40317
05-05-2023,9,-64.84001
05-05-2023,10,-203.96703
05-05-2023,11,-529.3111
05-05-2023,12,-498.49377
05-05-2023,13,-338.74243
05-05-2023,14,-186.7105
05-05-2023,15,-305.44678
05-05-2023,16,381.1762
05-05-2023,17,19.289
05-05-2023,18,158.74329
05-05-2023,19,263.2335
05-05-2023,20,187.9062
05-05-2023,21,175.049
05-05-2023,22,-13.6908
05-05-2023,23,-280.42462
05-05-2023,24,-337.8899
05-05-2023,25,-70.02231
05-05-2023,26,-329.3298
05-05-2023,27,-264.53082
05-05-2023,28,-256.0874
05-05-2023,29,-210.697
05-05-2023,30,-130.61578
05-05-2023,31,-104.99301
05-05-2023,32,-261.5911
05-05-2023,33,-275.5428
05-05-2023,34,-228.4416
05-05-2023,35,14.70611
05-05-2023,36,106.5424
05-05-2023,37,52.6378
05-05-2023,38,10.6469
05-05-2023,39,131.05962
05-05-2023,40,244.6115
05-05-2023,41,215.9735
05-05-2023,42,64.8582
05-05-2023,43,91.0456
05-05-2023,44,151.0879
05-05-2023,45,316.7995
05-05-2023,46,15.8059
05-05-2023,47,89.6732
05-05-2023,48,-119.96959
06-05-2023,1,-165.3754
06-05-2023,2,-265.7929
06-05-2023,3,-132.1677
06-05-2023,4,-23.12681
06-05-2023,5,16.4278
06-05-2023,6,-119.36671
06-05-2023,7,-223.2886
06-05-2023,8,-97.7604
06-05-2023,9,13.995
06-05-2023,10,93.0588
06-05-2023,11,126.9385
06-05-2023,12,14.3778
06-05-2023,13,-137.0683
06-05-2023,14,-164.6636
06-05-2023,15,-303.27533
06-05-2023,16,37.4055
06-05-2023,17,62.2862
06-05-2023,18,226.9325
06-05-2023,19,103.3978
06-05-2023,20,349.4642
06-05-2023,21,207.9782
06-05-2023,22,174.351
06-05-2023,23,210.7019
06-05-2023,24,244.7636
06-05-2023,25,-98.0793
06-05-2023,26,129.8786
06-05-2023,27,-307.8919
06-05-2023,28,-309.0508
06-05-2023,29,-263.5665
06-05-2023,30,-422.2867
06-05-2023,31,-279.0001
06-05-2023,32,-342.646
06-05-2023,33,-128.53001
06-05-2023,34,47.3932
06-05-2023,35,86.2386
06-05-2023,36,85.3879
06-05-2023,37,2.3436
06-05-2023,38,40.145
06-05-2023,39,-220.4113
06-05-2023,40,-34.7998
06-05-2023,41,105.8979
06-05-2023,42,-4.68649
06-05-2023,43,260.8295
06-05-2023,44,146.9291
06-05-2023,45,112.3306
06-05-2023,46,-28.9669
06-05-2023,47,-236.3626
06-05-2023,48,107.1354
07-05-2023,1,-204.72508
07-05-2023,2,34.99928
07-05-2023,3,137.3885
07-05-2023,4,110.30361
07-05-2023,5,-21.17209
07-05-2023,6,20.8405
07-05-2023,7,-102.702
07-05-2023,8,42.6253
07-05-2023,9,-66.9611
07-05-2023,10,-11.57339
07-05-2023,11,-3.6268
07-05-2023,12,-104.7112
07-05-2023,13,-298.7051
07-05-2023,14,-244.5817
07-05-2023,15,-226.3367
07-05-2023,16,-136.4717
07-05-2023,17,-39.5482
07-05-2023,18,88.85
07-05-2023,19,289.7955
07-05-2023,20,339.9817
07-05-2023,21,377.5054
07-05-2023,22,276.4818
07-05-2023,23,155.70792
07-05-2023,24,20.033
07-05-2023,25,-4.29391
07-05-2023,26,-337.0188
07-05-2023,27,-243.1605
07-05-2023,28,-408.42932
07-05-2023,29,-427.6915
07-05-2023,30,-410.6555
07-05-2023,31,-306.5999
07-05-2023,32,-559.0902
07-05-2023,33,-700.0941
07-05-2023,34,-1034.8239
07-05-2023,35,-865.4903
07-05-2023,36,-500.4973
07-05-2023,37,-338.322
07-05-2023,38,-402.9914
07-05-2023,39,-389.9857
07-05-2023,40,-427.9273
07-05-2023,41,-243.4925
07-05-2023,42,-406.86182
07-05-2023,43,-217.579
07-05-2023,44,-394.2314
07-05-2023,45,-88.7807
07-05-2023,46,-16.0973
07-05-2023,47,320.2037
07-05-2023,48,314.8649
08-05-2023,1,224.7005
08-05-2023,2,33.3727
08-05-2023,3,33.9683
08-05-2023,4,47.71951
08-05-2023,5,-157.8552
08-05-2023,6,-256.2473
08-05-2023,7,-150.2501
08-05-2023,8,-160.0914
08-05-2023,9,-2.60101
08-05-2023,10,-167.208
08-05-2023,11,-297.75192
08-05-2023,12,-354.1572
08-05-2023,13,-207.38521
08-05-2023,14,-351.90567
08-05-2023,15,-402.77707
08-05-2023,16,-378.6114
08-05-2023,17,-545.0206
08-05-2023,18,-199.70522
08-05-2023,19,-65.0235
08-05-2023,20,52.9807
08-05-2023,21,-7.1536
08-05-2023,22,59.4158
08-05-2023,23,-138.38622
08-05-2023,24,63.1285
08-05-2023,25,31.4748
08-05-2023,26,111.8478
08-05-2023,27,185.935
08-05-2023,28,169.4081
