StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2022-10-14T16:30:00Z,APXMIDP,2022-10-14,36,199.41,1565.25
2022-10-14T16:00:00Z,APXMIDP,2022-10-14,35,185.56,1291.7
2022-10-14T15:30:00Z,APXMIDP,2022-10-14,34,181.65,1502.7
2022-10-14T15:00:00Z,APXMIDP,2022-10-14,33,152.31,1067.9
2022-10-14T14:30:00Z,APXMIDP,2022-10-14,32,142.22,909.55
2022-10-14T14:00:00Z,APXMIDP,2022-10-14,31,145.16,932.5
2022-10-14T13:30:00Z,APXMIDP,2022-10-14,30,138.05,1418.0
2022-10-14T13:00:00Z,APXMIDP,2022-10-14,29,133.32,1150.6
2022-10-14T12:30:00Z,APXMIDP,2022-10-14,28,130.63,1106.2
2022-10-14T12:00:00Z,APXMIDP,2022-10-14,27,134.0,1357.5
2022-10-14T11:30:00Z,APXMIDP,2022-10-14,26,153.55,1227.5
2022-10-14T11:00:00Z,APXMIDP,2022-10-14,25,168.15,1162.9
2022-10-14T10:30:00Z,APXMIDP,2022-10-14,24,162.27,1063.75
2022-10-14T10:00:00Z,APXMIDP,2022-10-14,23,175.94,1393.75
2022-10-14T09:30:00Z,APXMIDP,2022-10-14,22,212.07,1595.7
2022-10-14T09:00:00Z,APXMIDP,2022-10-14,21,240.07,1570.25
2022-10-14T08:30:00Z,APXMIDP,2022-10-14,20,257.18,1574.0
2022-10-14T08:00:00Z,APXMIDP,2022-10-14,19,267.79,1947.9
2022-10-14T07:30:00Z,APXMIDP,2022-10-14,18,284.04,1580.3
2022-10-14T07:00:00Z,APXMIDP,2022-10-14,17,289.51,1237.7
2022-10-14T06:30:00Z,APXMIDP,2022-10-14,16,316.1,1418.6
2022-10-14T06:00:00Z,APXMIDP,2022-10-14,15,251.24,1274.5
2022-10-14T05:30:00Z,APXMIDP,2022-10-14,14,199.88,1107.15
2022-10-14T05:00:00Z,APXMIDP,2022-10-14,13,185.47,939.0
2022-10-14T04:30:00Z,APXMIDP,2022-10-14,12,188.12,908.9
2022-10-14T04:00:00Z,APXMIDP,2022-10-14,11,177.78,701.15
2022-10-14T03:30:00Z,APXMIDP,2022-10-14,10,145.87,1020.6
2022-10-14T03:00:00Z,APXMIDP,2022-10-14,9,153.31,1211.75
2022-10-14T02:30:00Z,APXMIDP,2022-10-14,8,140.35,802.95
2022-10-14T02:00:00Z,APXMIDP,2022-10-14,7,140.82,911.75
2022-10-14T01:30:00Z,APXMIDP,2022-10-14,6,128.47,670.55
2022-10-14T01:00:00Z,APXMIDP,2022-10-14,5,121.26,642.7
2022-10-14T00:30:00Z,APXMIDP,2022-10-14,4,115.07,595.15
2022-10-14T00:00:00Z,APXMIDP,2022-10-14,3,113.26,407.7
2022-10-13T23:30:00Z,APXMIDP,2022-10-14,2,113.12,591.05
2022-10-13T23:00:00Z,APXMIDP,2022-10-14,1,130.8,479.2
2022-10-13T22:30:00Z,APXMIDP,2022-10-13,48,119.22,476.4
2022-10-13T22:00:00Z,APXMIDP,2022-10-13,47,115.59,400.1
2022-10-13T21:30:00Z,APXMIDP,2022-10-13,46,146.64,1023.65
2022-10-13T21:00:00Z,APXMIDP,2022-10-13,45,149.09,952.25
2022-10-13T20:30:00Z,APXMIDP,2022-10-13,44,148.82,805.3
2022-10-13T20:00:00Z,APXMIDP,2022-10-13,43,180.71,1028.2
2022-10-13T19:30:00Z,APXMIDP,2022-10-13,42,176.68,1276.1
2022-10-13T19:00:00Z,APXMIDP,2022-10-13,41,213.21,1711.65
2022-10-13T18:30:00Z,APXMIDP,2022-10-13,40,213.69,1555.65
2022-10-13T18:00:00Z,APXMIDP,2022-10-13,39,243.98,2010.8
2022-10-13T17:30:00Z,APXMIDP,2022-10-13,38,221.97,2039.1
2022-10-13T17:00:00Z,APXMIDP,2022-10-13,37,210.65,1945.55
2022-10-13T16:30:00Z,APXMIDP,2022-10-13,36,210.76,1688.95
2022-10-13T16:00:00Z,APXMIDP,2022-10-13,35,195.68,1732.75
2022-10-13T15:30:00Z,APXMIDP,2022-10-13,34,176.06,1635.65
2022-10-13T15:00:00Z,APXMIDP,2022-10-13,33,150.68,1685.6
2022-10-13T14:30:00Z,APXMIDP,2022-10-13,32,148.76,1556.55
2022-10-13T14:00:00Z,APXMIDP,2022-10-13,31,149.64,1467.55
2022-10-13T13:30:00Z,APXMIDP,2022-10-13,30,136.19,1466.35
2022-10-13T13:00:00Z,APXMIDP,2022-10-13,29,135.6,1452.7
2022-10-13T12:30:00Z,APXMIDP,2022-10-13,28,128.32,1458.5
2022-10-13T12:00:00Z,APXMIDP,2022-10-13,27,129.53,1264.15
2022-10-13T11:30:00Z,APXMIDP,2022-10-13,26,149.67,1054.55
2022-10-13T11:00:00Z,APXMIDP,2022-10-13,25,155.33,1013.5
2022-10-13T10:30:00Z,APXMIDP,2022-10-13,24,167.48,1103.25
2022-10-13T10:00:00Z,APXMIDP,2022-10-13,23,200.17,1214.65
2022-10-13T09:30:00Z,APXMIDP,2022-10-13,22,200.71,1275.55
2022-10-13T09:00:00Z,APXMIDP,2022-10-13,21,223.75,1387.75
2022-10-13T08:30:00Z,APXMIDP,2022-10-13,20,228.13,1346.7
2022-10-13T08:00:00Z,APXMIDP,2022-10-13,19,247.54,1285.85
2022-10-13T07:30:00Z,APXMIDP,2022-10-13,18,239.02,930.3
2022-10-13T07:00:00Z,APXMIDP,2022-10-13,17,217.97,820.75
2022-10-13T06:30:00Z,APXMIDP,2022-10-13,16,270.71,931.5
2022-10-13T06:00:00Z,APXMIDP,2022-10-13,15,231.14,774.95
2022-10-13T05:30:00Z,APXMIDP,2022-10-13,14,184.64,854.5
2022-10-13T05:00:00Z,APXMIDP,2022-10-13,13,149.27,405.7
2022-10-13T04:30:00Z,APXMIDP,2022-10-13,12,138.64,409.45
2022-10-13T04:00:00Z,APXMIDP,2022-10-13,11,139.71,430.55
2022-10-13T03:30:00Z,APXMIDP,2022-10-13,10,147.25,752.0
2022-10-13T03:00:00Z,APXMIDP,2022-10-13,9,137.92,668.35
2022-10-13T02:30:00Z,APXMIDP,2022-10-13,8,137.06,644.4
2022-10-13T02:00:00Z,APXMIDP,2022-10-13,7,145.15,702.45
2022-10-13T01:30:00Z,APXMIDP,2022-10-13,6,136.78,732.65
2022-10-13T01:00:00Z,APXMIDP,2022-10-13,5,142.59,800.4
2022-10-13T00:30:00Z,APXMIDP,2022-10-13,4,171.73,661.35
2022-10-13T00:00:00Z,APXMIDP,2022-10-13,3,139.42,721.5
2022-10-12T23:30:00Z,APXMIDP,2022-10-13,2,125.54,667.5
2022-10-12T23:00:00Z,APXMIDP,2022-10-13,1,124.29,360.55
2022-10-12T22:30:00Z,APXMIDP,2022-10-12,48,109.87,443.9
2022-10-12T22:00:00Z,APXMIDP,2022-10-12,47,137.56,528.75
2022-10-12T21:30:00Z,APXMIDP,2022-10-12,46,173.63,1108.3
2022-10-12T21:00:00Z,APXMIDP,2022-10-12,45,190.33,1040.2
2022-10-12T20:30:00Z,APXMIDP,2022-10-12,44,202.21,997.5
2022-10-12T20:00:00Z,APXMIDP,2022-10-12,43,201.0,835.45
2022-10-12T19:30:00Z,APXMIDP,2022-10-12,42,202.07,1123.75
2022-10-12T19:00:00Z,APXMIDP,2022-10-12,41,214.12,1175.85
2022-10-12T18:30:00Z,APXMIDP,2022-10-12,40,236.42,1437.8
2022-10-12T18:00:00Z,APXMIDP,2022-10-12,39,257.14,1489.25
2022-10-12T17:30:00Z,APXMIDP,2022-10-12,38,310.49,1669.45
2022-10-12T17:00:00Z,APXMIDP,2022-10-12,37,286.92,1395.1
2022-10-12T16:30:00Z,APXMIDP,2022-10-12,36,252.35,1422.45
2022-10-12T16:00:00Z,APXMIDP,2022-10-12,35,220.45,1547.7
2022-10-12T15:30:00Z,APXMIDP,2022-10-12,34,227.34,1671.2
2022-10-12T15:00:00Z,APXMIDP,2022-10-12,33,209.32,1615.0
2022-10-12T14:30:00Z,APXMIDP,2022-10-12,32,207.95,1560.45
2022-10-12T14:00:00Z,APXMIDP,2022-10-12,31,199.36,1904.75
2022-10-12T13:30:00Z,APXMIDP,2022-10-12,30,148.92,1797.35
2022-10-12T13:00:00Z,APXMIDP,2022-10-12,29,148.74,1871.25
2022-10-12T12:30:00Z,APXMIDP,2022-10-12,28,152.54,1796.25
2022-10-12T12:00:00Z,APXMIDP,2022-10-12,27,151.63,1756.55
2022-10-12T11:30:00Z,APXMIDP,2022-10-12,26,142.32,1798.3
2022-10-12T11:00:00Z,APXMIDP,2022-10-12,25,141.8,1669.65
2022-10-12T10:30:00Z,APXMIDP,2022-10-12,24,140.91,1654.8
2022-10-12T10:00:00Z,APXMIDP,2022-10-12,23,142.08,1579.45
2022-10-12T09:30:00Z,APXMIDP,2022-10-12,22,160.25,1161.25
2022-10-12T09:00:00Z,APXMIDP,2022-10-12,21,169.56,1096.75
2022-10-12T08:30:00Z,APXMIDP,2022-10-12,20,182.95,1317.3
2022-10-12T08:00:00Z,APXMIDP,2022-10-12,19,204.12,1135.75
2022-10-12T07:30:00Z,APXMIDP,2022-10-12,18,204.29,1221.05
2022-10-12T07:00:00Z,APXMIDP,2022-10-12,17,203.13,1328.35
2022-10-12T06:30:00Z,APXMIDP,2022-10-12,16,187.53,1355.25
2022-10-12T06:00:00Z,APXMIDP,2022-10-12,15,155.65,1254.55
2022-10-12T05:30:00Z,APXMIDP,2022-10-12,14,155.16,1040.35
2022-10-12T05:00:00Z,APXMIDP,2022-10-12,13,143.25,1289.45
2022-10-12T04:30:00Z,APXMIDP,2022-10-12,12,173.66,986.95
2022-10-12T04:00:00Z,APXMIDP,2022-10-12,11,165.34,617.7
2022-10-12T03:30:00Z,APXMIDP,2022-10-12,10,160.91,1152.75
2022-10-12T03:00:00Z,APXMIDP,2022-10-12,9,160.28,1126.8
2022-10-12T02:30:00Z,APXMIDP,2022-10-12,8,153.41,1007.65
2022-10-12T02:00:00Z,APXMIDP,2022-10-12,7,160.61,781.9
2022-10-12T01:30:00Z,APXMIDP,2022-10-12,6,157.98,1072.15
2022-10-12T01:00:00Z,APXMIDP,2022-10-12,5,167.99,1220.8
2022-10-12T00:30:00Z,APXMIDP,2022-10-12,4,174.58,769.75
2022-10-12T00:00:00Z,APXMIDP,2022-10-12,3,171.03,764.15
2022-10-11T23:30:00Z,APXMIDP,2022-10-12,2,170.31,526.4
2022-10-11T23:00:00Z,APXMIDP,2022-10-12,1,183.67,555.5
2022-10-11T22:30:00Z,APXMIDP,2022-10-11,48,213.28,701.45
2022-10-11T22:00:00Z,APXMIDP,2022-10-11,47,212.5,354.55
2022-10-11T21:30:00Z,APXMIDP,2022-10-11,46,188.24,812.35
2022-10-11T21:00:00Z,APXMIDP,2022-10-11,45,184.76,520.65
2022-10-11T20:30:00Z,APXMIDP,2022-10-11,44,188.44,424.8
2022-10-11T20:00:00Z,APXMIDP,2022-10-11,43,193.73,421.95
2022-10-11T19:30:00Z,APXMIDP,2022-10-11,42,212.18,822.65
2022-10-11T19:00:00Z,APXMIDP,2022-10-11,41,214.0,853.7
2022-10-11T18:30:00Z,APXMIDP,2022-10-11,40,229.85,1141.2
2022-10-11T18:00:00Z,APXMIDP,2022-10-11,39,251.0,1223.9
2022-10-11T17:30:00Z,APXMIDP,2022-10-11,38,270.27,1359.75
2022-10-11T17:00:00Z,APXMIDP,2022-10-11,37,265.6,1593.0
2022-10-11T16:30:00Z,APXMIDP,2022-10-11,36,246.38,1486.85
2022-10-11T16:00:00Z,APXMIDP,2022-10-11,35,219.95,1483.5
2022-10-11T15:30:00Z,APXMIDP,2022-10-11,34,191.26,1135.65
2022-10-11T15:00:00Z,APXMIDP,2022-10-11,33,156.36,1339.05
2022-10-11T14:30:00Z,APXMIDP,2022-10-11,32,134.73,837.35
2022-10-11T14:00:00Z,APXMIDP,2022-10-11,31,152.22,858.95
2022-10-11T13:30:00Z,APXMIDP,2022-10-11,30,148.96,1714.85
2022-10-11T13:00:00Z,APXMIDP,2022-10-11,29,147.0,1758.5
2022-10-11T12:30:00Z,APXMIDP,2022-10-11,28,142.42,1618.8
2022-10-11T12:00:00Z,APXMIDP,2022-10-11,27,152.67,1497.6
2022-10-11T11:30:00Z,APXMIDP,2022-10-11,26,148.83,1736.25
2022-10-11T11:00:00Z,APXMIDP,2022-10-11,25,141.15,1573.3
2022-10-11T10:30:00Z,APXMIDP,2022-10-11,24,132.85,1514.35
2022-10-11T10:00:00Z,APXMIDP,2022-10-11,23,148.11,1686.9
2022-10-11T09:30:00Z,APXMIDP,2022-10-11,22,174.68,2217.25
2022-10-11T09:00:00Z,APXMIDP,2022-10-11,21,168.53,1738.25
2022-10-11T08:30:00Z,APXMIDP,2022-10-11,20,177.43,1564.0
2022-10-11T08:00:00Z,APXMIDP,2022-10-11,19,204.77,1803.15
2022-10-11T07:30:00Z,APXMIDP,2022-10-11,18,223.03,1547.35
2022-10-11T07:00:00Z,APXMIDP,2022-10-11,17,233.86,1467.45
2022-10-11T06:30:00Z,APXMIDP,2022-10-11,16,289.57,1336.9
2022-10-11T06:00:00Z,APXMIDP,2022-10-11,15,248.7,1126.75
2022-10-11T05:30:00Z,APXMIDP,2022-10-11,14,192.37,1054.25
2022-10-11T05:00:00Z,APXMIDP,2022-10-11,13,161.49,949.45
2022-10-11T04:30:00Z,APXMIDP,2022-10-11,12,153.62,955.35
2022-10-11T04:00:00Z,APXMIDP,2022-10-11,11,134.9,639.3
2022-10-11T03:30:00Z,APXMIDP,2022-10-11,10,116.99,733.5
2022-10-11T03:00:00Z,APXMIDP,2022-10-11,9,128.71,773.4
2022-10-11T02:30:00Z,APXMIDP,2022-10-11,8,116.41,866.95
2022-10-11T02:00:00Z,APXMIDP,2022-10-11,7,123.58,767.45
2022-10-11T01:30:00Z,APXMIDP,2022-10-11,6,121.6,1069.6
2022-10-11T01:00:00Z,APXMIDP,2022-10-11,5,125.44,1528.6
2022-10-11T00:30:00Z,APXMIDP,2022-10-11,4,122.59,1045.45
2022-10-11T00:00:00Z,APXMIDP,2022-10-11,3,125.14,1180.75
2022-10-10T23:30:00Z,APXMIDP,2022-10-11,2,121.33,1288.75
2022-10-10T23:00:00Z,APXMIDP,2022-10-11,1,115.53,1291.35
2022-10-10T22:30:00Z,APXMIDP,2022-10-10,48,105.37,1159.55
2022-10-10T22:00:00Z,APXMIDP,2022-10-10,47,122.4,1261.75
2022-10-10T21:30:00Z,APXMIDP,2022-10-10,46,117.87,1317.3
2022-10-10T21:00:00Z,APXMIDP,2022-10-10,45,124.72,1207.7
2022-10-10T20:30:00Z,APXMIDP,2022-10-10,44,131.2,1890.35
2022-10-10T20:00:00Z,APXMIDP,2022-10-10,43,111.43,1122.3
2022-10-10T19:30:00Z,APXMIDP,2022-10-10,42,139.45,1447.6
2022-10-10T19:00:00Z,APXMIDP,2022-10-10,41,176.92,1641.85
2022-10-10T18:30:00Z,APXMIDP,2022-10-10,40,176.65,1471.75
2022-10-10T18:00:00Z,APXMIDP,2022-10-10,39,190.37,1707.25
2022-10-10T17:30:00Z,APXMIDP,2022-10-10,38,199.28,2191.3
2022-10-10T17:00:00Z,APXMIDP,2022-10-10,37,170.69,1794.0
2022-10-10T16:30:00Z,APXMIDP,2022-10-10,36,160.32,1355.9
2022-10-10T16:00:00Z,APXMIDP,2022-10-10,35,143.96,1029.95
2022-10-10T15:30:00Z,APXMIDP,2022-10-10,34,132.41,1050.7
2022-10-10T15:00:00Z,APXMIDP,2022-10-10,33,137.01,1000.45
2022-10-10T14:30:00Z,APXMIDP,2022-10-10,32,151.74,1336.75
2022-10-10T14:00:00Z,APXMIDP,2022-10-10,31,153.88,990.25
2022-10-10T13:30:00Z,APXMIDP,2022-10-10,30,137.26,1215.55
2022-10-10T13:00:00Z,APXMIDP,2022-10-10,29,130.64,1392.7
2022-10-10T12:30:00Z,APXMIDP,2022-10-10,28,113.78,1308.0
2022-10-10T12:00:00Z,APXMIDP,2022-10-10,27,112.47,1216.0
2022-10-10T11:30:00Z,APXMIDP,2022-10-10,26,115.01,1157.9
2022-10-10T11:00:00Z,APXMIDP,2022-10-10,25,124.38,1408.45
2022-10-10T10:30:00Z,APXMIDP,2022-10-10,24,113.69,1287.15
2022-10-10T10:00:00Z,APXMIDP,2022-10-10,23,120.99,1085.9
2022-10-10T09:30:00Z,APXMIDP,2022-10-10,22,164.54,1433.25
2022-10-10T09:00:00Z,APXMIDP,2022-10-10,21,200.66,1701.45
2022-10-10T08:30:00Z,APXMIDP,2022-10-10,20,193.04,1333.5
2022-10-10T08:00:00Z,APXMIDP,2022-10-10,19,203.92,1483.0
2022-10-10T07:30:00Z,APXMIDP,2022-10-10,18,213.06,1376.45
2022-10-10T07:00:00Z,APXMIDP,2022-10-10,17,225.65,1568.9
2022-10-10T06:30:00Z,APXMIDP,2022-10-10,16,235.58,1517.65
2022-10-10T06:00:00Z,APXMIDP,2022-10-10,15,225.76,1705.45
2022-10-10T05:30:00Z,APXMIDP,2022-10-10,14,199.45,1009.4
2022-10-10T05:00:00Z,APXMIDP,2022-10-10,13,185.74,1005.05
2022-10-10T04:30:00Z,APXMIDP,2022-10-10,12,121.16,1101.05
2022-10-10T04:00:00Z,APXMIDP,2022-10-10,11,126.96,909.5
2022-10-10T03:30:00Z,APXMIDP,2022-10-10,10,135.18,831.85
2022-10-10T03:00:00Z,APXMIDP,2022-10-10,9,135.24,826.3
2022-10-10T02:30:00Z,APXMIDP,2022-10-10,8,81.32,851.35
2022-10-10T02:00:00Z,APXMIDP,2022-10-10,7,100.26,763.2
2022-10-10T01:30:00Z,APXMIDP,2022-10-10,6,77.31,728.5
2022-10-10T01:00:00Z,APXMIDP,2022-10-10,5,102.79,753.55
2022-10-10T00:30:00Z,APXMIDP,2022-10-10,4,104.78,641.9
2022-10-10T00:00:00Z,APXMIDP,2022-10-10,3,99.71,504.7
2022-10-09T23:30:00Z,APXMIDP,2022-10-10,2,94.08,590.65
2022-10-09T23:00:00Z,APXMIDP,2022-10-10,1,82.85,668.1
2022-10-09T22:30:00Z,APXMIDP,2022-10-09,48,83.63,846.65
2022-10-09T22:00:00Z,APXMIDP,2022-10-09,47,123.94,774.1
2022-10-09T21:30:00Z,APXMIDP,2022-10-09,46,156.84,1121.55
2022-10-09T21:00:00Z,APXMIDP,2022-10-09,45,167.14,1115.7
2022-10-09T20:30:00Z,APXMIDP,2022-10-09,44,150.4,1186.15
2022-10-09T20:00:00Z,APXMIDP,2022-10-09,43,158.45,1205.45
2022-10-09T19:30:00Z,APXMIDP,2022-10-09,42,127.8,1556.85
2022-10-09T19:00:00Z,APXMIDP,2022-10-09,41,149.53,1368.25
2022-10-09T18:30:00Z,APXMIDP,2022-10-09,40,145.44,1335.75
2022-10-09T18:00:00Z,APXMIDP,2022-10-09,39,166.61,1347.05
2022-10-09T17:30:00Z,APXMIDP,2022-10-09,38,219.12,1165.35
2022-10-09T17:00:00Z,APXMIDP,2022-10-09,37,218.74,1078.55
2022-10-09T16:30:00Z,APXMIDP,2022-10-09,36,192.47,1315.55
2022-10-09T16:00:00Z,APXMIDP,2022-10-09,35,176.83,1253.75
2022-10-09T15:30:00Z,APXMIDP,2022-10-09,34,159.17,1321.45
2022-10-09T15:00:00Z,APXMIDP,2022-10-09,33,153.8,1410.1
2022-10-09T14:30:00Z,APXMIDP,2022-10-09,32,124.43,1385.85
2022-10-09T14:00:00Z,APXMIDP,2022-10-09,31,110.27,1361.25
2022-10-09T13:30:00Z,APXMIDP,2022-10-09,30,105.15,1699.5
2022-10-09T13:00:00Z,APXMIDP,2022-10-09,29,104.36,1685.2
2022-10-09T12:30:00Z,APXMIDP,2022-10-09,28,92.13,1551.7
2022-10-09T12:00:00Z,APXMIDP,2022-10-09,27,73.57,1588.95
2022-10-09T11:30:00Z,APXMIDP,2022-10-09,26,39.09,1198.4
2022-10-09T11:00:00Z,APXMIDP,2022-10-09,25,39.18,1046.05
2022-10-09T10:30:00Z,APXMIDP,2022-10-09,24,54.75,1091.45
2022-10-09T10:00:00Z,APXMIDP,2022-10-09,23,75.82,1176.1
2022-10-09T09:30:00Z,APXMIDP,2022-10-09,22,49.73,1286.65
2022-10-09T09:00:00Z,APXMIDP,2022-10-09,21,78.56,1173.7
2022-10-09T08:30:00Z,APXMIDP,2022-10-09,20,122.16,1349.6
2022-10-09T08:00:00Z,APXMIDP,2022-10-09,19,141.39,1377.05
2022-10-09T07:30:00Z,APXMIDP,2022-10-09,18,159.53,1355.05
2022-10-09T07:00:00Z,APXMIDP,2022-10-09,17,153.29,1243.45
2022-10-09T06:30:00Z,APXMIDP,2022-10-09,16,140.7,1292.15
2022-10-09T06:00:00Z,APXMIDP,2022-10-09,15,95.0,1274.05
2022-10-09T05:30:00Z,APXMIDP,2022-10-09,14,148.58,1268.2
2022-10-09T05:00:00Z,APXMIDP,2022-10-09,13,153.21,954.25
2022-10-09T04:30:00Z,APXMIDP,2022-10-09,12,145.11,765.75
2022-10-09T04:00:00Z,APXMIDP,2022-10-09,11,149.48,753.55
2022-10-09T03:30:00Z,APXMIDP,2022-10-09,10,117.24,764.25
2022-10-09T03:00:00Z,APXMIDP,2022-10-09,9,143.18,854.3
2022-10-09T02:30:00Z,APXMIDP,2022-10-09,8,114.26,947.9
2022-10-09T02:00:00Z,APXMIDP,2022-10-09,7,151.04,942.3
2022-10-09T01:30:00Z,APXMIDP,2022-10-09,6,132.5,933.25
2022-10-09T01:00:00Z,APXMIDP,2022-10-09,5,150.99,835.5
2022-10-09T00:30:00Z,APXMIDP,2022-10-09,4,146.04,759.65
2022-10-09T00:00:00Z,APXMIDP,2022-10-09,3,146.15,859.15
2022-10-08T23:30:00Z,APXMIDP,2022-10-09,2,169.82,882.35
2022-10-08T23:00:00Z,APXMIDP,2022-10-09,1,168.47,1044.3
2022-10-08T22:30:00Z,APXMIDP,2022-10-08,48,169.39,738.25
2022-10-08T22:00:00Z,APXMIDP,2022-10-08,47,153.37,856.9
2022-10-08T21:30:00Z,APXMIDP,2022-10-08,46,150.45,786.05
2022-10-08T21:00:00Z,APXMIDP,2022-10-08,45,161.24,673.1
2022-10-08T20:30:00Z,APXMIDP,2022-10-08,44,143.75,596.55
2022-10-08T20:00:00Z,APXMIDP,2022-10-08,43,141.95,639.0
2022-10-08T19:30:00Z,APXMIDP,2022-10-08,42,169.38,963.3
2022-10-08T19:00:00Z,APXMIDP,2022-10-08,41,198.22,1275.25
2022-10-08T18:30:00Z,APXMIDP,2022-10-08,40,195.33,1273.75
2022-10-08T18:00:00Z,APXMIDP,2022-10-08,39,225.4,1352.05
2022-10-08T17:30:00Z,APXMIDP,2022-10-08,38,240.2,1156.55
2022-10-08T17:00:00Z,APXMIDP,2022-10-08,37,237.7,1018.3
2022-10-08T16:30:00Z,APXMIDP,2022-10-08,36,200.96,1570.15
2022-10-08T16:00:00Z,APXMIDP,2022-10-08,35,157.44,1357.75
2022-10-08T15:30:00Z,APXMIDP,2022-10-08,34,139.86,1099.5
2022-10-08T15:00:00Z,APXMIDP,2022-10-08,33,118.09,958.55
2022-10-08T14:30:00Z,APXMIDP,2022-10-08,32,96.51,1084.35
2022-10-08T14:00:00Z,APXMIDP,2022-10-08,31,93.74,1373.9
2022-10-08T13:30:00Z,APXMIDP,2022-10-08,30,89.13,1298.45
2022-10-08T13:00:00Z,APXMIDP,2022-10-08,29,87.78,1304.65
2022-10-08T12:30:00Z,APXMIDP,2022-10-08,28,93.17,1125.05
2022-10-08T12:00:00Z,APXMIDP,2022-10-08,27,97.42,993.55
2022-10-08T11:30:00Z,APXMIDP,2022-10-08,26,134.1,1071.65
2022-10-08T11:00:00Z,APXMIDP,2022-10-08,25,146.63,961.0
2022-10-08T10:30:00Z,APXMIDP,2022-10-08,24,116.84,1129.05
2022-10-08T10:00:00Z,APXMIDP,2022-10-08,23,109.87,856.1
2022-10-08T09:30:00Z,APXMIDP,2022-10-08,22,129.98,1139.5
2022-10-08T09:00:00Z,APXMIDP,2022-10-08,21,131.67,692.3
2022-10-08T08:30:00Z,APXMIDP,2022-10-08,20,160.11,958.45
2022-10-08T08:00:00Z,APXMIDP,2022-10-08,19,181.55,925.65
2022-10-08T07:30:00Z,APXMIDP,2022-10-08,18,173.36,1095.0
2022-10-08T07:00:00Z,APXMIDP,2022-10-08,17,138.98,774.1
2022-10-08T06:30:00Z,APXMIDP,2022-10-08,16,177.85,1043.55
2022-10-08T06:00:00Z,APXMIDP,2022-10-08,15,75.56,797.0
2022-10-08T05:30:00Z,APXMIDP,2022-10-08,14,144.59,1183.8
2022-10-08T05:00:00Z,APXMIDP,2022-10-08,13,162.61,858.05
2022-10-08T04:30:00Z,APXMIDP,2022-10-08,12,168.44,975.8
2022-10-08T04:00:00Z,APXMIDP,2022-10-08,11,163.02,947.4
2022-10-08T03:30:00Z,APXMIDP,2022-10-08,10,99.05,943.15
2022-10-08T03:00:00Z,APXMIDP,2022-10-08,9,99.97,899.5
2022-10-08T02:30:00Z,APXMIDP,2022-10-08,8,135.19,967.05
2022-10-08T02:00:00Z,APXMIDP,2022-10-08,7,135.62,1049.15
2022-10-08T01:30:00Z,APXMIDP,2022-10-08,6,119.96,955.1
2022-10-08T01:00:00Z,APXMIDP,2022-10-08,5,123.33,935.8
2022-10-08T00:30:00Z,APXMIDP,2022-10-08,4,127.46,760.35
2022-10-08T00:00:00Z,APXMIDP,2022-10-08,3,121.44,829.3
2022-10-07T23:30:00Z,APXMIDP,2022-10-08,2,119.56,764.1
2022-10-07T23:00:00Z,APXMIDP,2022-10-08,1,177.25,958.75
2022-10-21T22:30:00Z,APXMIDP,2022-10-21,48,96.47,823.55
2022-10-21T22:00:00Z,APXMIDP,2022-10-21,47,92.34,683.2
2022-10-21T21:30:00Z,APXMIDP,2022-10-21,46,104.92,1559.1
2022-10-21T21:00:00Z,APXMIDP,2022-10-21,45,110.81,1465.6
2022-10-21T20:30:00Z,APXMIDP,2022-10-21,44,120.84,1299.65
2022-10-21T20:00:00Z,APXMIDP,2022-10-21,43,130.89,1534.3
2022-10-21T19:30:00Z,APXMIDP,2022-10-21,42,140.09,1789.9
2022-10-21T19:00:00Z,APXMIDP,2022-10-21,41,146.94,1764.45
2022-10-21T18:30:00Z,APXMIDP,2022-10-21,40,152.06,2221.25
2022-10-21T18:00:00Z,APXMIDP,2022-10-21,39,174.83,2155.95
2022-10-21T17:30:00Z,APXMIDP,2022-10-21,38,187.94,2492.5
2022-10-21T17:00:00Z,APXMIDP,2022-10-21,37,188.18,2084.1
2022-10-21T16:30:00Z,APXMIDP,2022-10-21,36,193.17,2393.2
2022-10-21T16:00:00Z,APXMIDP,2022-10-21,35,192.5,2697.7
2022-10-21T15:30:00Z,APXMIDP,2022-10-21,34,195.12,2001.0
2022-10-21T15:00:00Z,APXMIDP,2022-10-21,33,175.83,2106.8
2022-10-21T14:30:00Z,APXMIDP,2022-10-21,32,163.08,2165.95
2022-10-21T14:00:00Z,APXMIDP,2022-10-21,31,160.73,2173.15
2022-10-21T13:30:00Z,APXMIDP,2022-10-21,30,134.32,2032.4
2022-10-21T13:00:00Z,APXMIDP,2022-10-21,29,133.47,1971.75
2022-10-21T12:30:00Z,APXMIDP,2022-10-21,28,143.36,1845.35
2022-10-21T12:00:00Z,APXMIDP,2022-10-21,27,139.6,2030.9
2022-10-21T11:30:00Z,APXMIDP,2022-10-21,26,151.62,1590.2
2022-10-21T11:00:00Z,APXMIDP,2022-10-21,25,160.02,1475.5
2022-10-21T10:30:00Z,APXMIDP,2022-10-21,24,161.68,1657.15
2022-10-21T10:00:00Z,APXMIDP,2022-10-21,23,166.33,1646.6
2022-10-21T09:30:00Z,APXMIDP,2022-10-21,22,182.91,2004.15
2022-10-21T09:00:00Z,APXMIDP,2022-10-21,21,186.74,2265.15
